Invoice_ID,Invoice_Date,City,Store_Format,Category,Brand,Channel,Payment_Mode,Units,Cost_Price,Selling_Price,Revenue,Cost,Margin,Margin_%,Stock_On_Hand,Reorder_Level,Lead_Time_Days,Customer_Age,Customer_Gender,Loyalty_Flag
43542004,28-04-24 21:47,Ahmedabad,Super,Home Care,Amul,Omnichannel,UPI,2,178.6896707,227.1777672,454.3555344,357.3793414,96.97619296,0.213436804,102,70,12,52,F,0
77255518,03-03-24 22:19,Delhi,Express,Fruits,PepsiCo,Omnichannel,UPI,1,161.1218871,178.1081602,178.1081602,161.1218871,16.98627313,0.09537055,60,36,11,,F,0
37936336,03-04-24 8:47,Delhi,Express,Snacks,Britannia,Online,Card,2,44.57257084,59.48379543,118.9675909,89.14514169,29.82244917,0.250677087,177,31,8,45,F,1
83417202,24-10-24 2:14,Bengaluru,Hyper,Grocery,PepsiCo,Omnichannel,Card,1,71.76707256,93.72229347,93.72229347,71.76707256,21.95522092,0.234258255,412,37,14,25,M,1
53913182,10-04-24 15:46,Delhi,Express,Fruits,Nestle,Omnichannel,Cash,5,116.4072764,163.6098725,818.0493624,582.0363819,236.0129805,0.288507016,361,78,14,25,M,1
36183624,24-10-24 2:33,Chennai,Hyper,Dairy,Tata,Online,Cash,1,52.76312431,59.42601164,59.42601164,52.76312431,6.662887327,0.112120722,388,41,9,25,M,1
99161676,22-11-24 15:04,Delhi,Express,Beverages,ITC,Offline,Wallet,5,99.68905266,135.0435738,675.2178689,498.4452633,176.7726055,0.26180084,448,67,13,56,F,1
73798360,16-07-24 6:22,Kolkata,Express,Dairy,HUL,Online,Wallet,4,92.8502979,125.0781242,500.3124968,371.4011916,128.9113053,0.257661574,478,66,7,44,F,0
29896981,15-07-24 13:52,Kolkata,Hyper,Vegetables,Britannia,Omnichannel,UPI,5,138.299034,173.3624405,866.8122024,691.4951698,175.3170326,0.20225492,56,38,6,46,F,1
27284257,01-05-24 18:01,Hyderabad,Express,Vegetables,ITC,Omnichannel,Card,3,181.0352621,214.1605626,642.4816879,543.1057863,99.37590156,0.154675072,90,75,6,39,M,1
83726225,31-08-24 8:14,Ahmedabad,Hyper,Grocery,Tata,Omnichannel,Card,4,49.33739894,71.35918166,285.4367266,197.3495958,88.08713087,0.308604754,327,49,8,35,F,0
19275132,21-10-24 11:24,Pune,Hyper,Beverages,Amul,Omnichannel,Cash,5,29.02026597,41.27097878,206.3548939,145.1013298,61.25356405,0.296836013,447,36,6,,M,0
20350302,11-11-24 1:21,Chennai,Express,Beverages,Amul,Online,Cash,4,70.25440251,95.41324285,381.6529714,281.0176101,100.6353614,0.263682898,333,73,13,58,M,0
81388348,12-03-24 4:20,Delhi,Hyper,Dairy,Britannia,Offline,Wallet,1,92.95502962,112.4716522,112.4716522,92.95502962,19.51662263,0.173524815,87,58,6,,O,0
21981704,07-09-24 11:04,Delhi,Hyper,Home Care,Britannia,Online,Card,2,24.04369936,28.45815827,56.91631653,48.08739872,8.828917815,0.155121033,475,30,5,61,F,0
62218058,21-02-24 1:07,Bengaluru,Express,Home Care,Parle,Online,Wallet,5,159.7423613,208.9010529,1044.505265,798.7118063,245.7934584,0.235320459,358,77,11,,M,1
91321572,27-06-24 22:30,Mumbai,Express,Vegetables,Amul,Online,Card,2,20.94631923,29.53977653,59.07955306,41.89263846,17.1869146,0.290911385,443,66,3,,F,0
52838145,02-02-24 13:28,Kolkata,Hyper,Personal Care,Parle,Omnichannel,Wallet,4,198.4070906,266.1111529,1064.444612,793.6283625,270.816249,0.254420236,121,66,6,49,O,0
97366880,19-07-24 18:01,Kolkata,Express,Fruits,ITC,Omnichannel,Card,4,49.78107111,65.84603827,263.3841531,199.1242844,64.25986862,0.243977733,372,33,4,25,M,0
45841086,06-11-24 17:37,Delhi,Hyper,Grocery,Tata,Omnichannel,Cash,2,152.4734249,220.2379767,440.4759535,304.9468498,135.5291037,0.30768786,135,32,13,25,F,0
76792255,25-10-24 5:05,Chennai,Super,Personal Care,PepsiCo,Online,Card,5,169.1088477,200.6206328,1003.103164,845.5442385,157.5589253,0.157071507,169,24,11,,F,1
33008306,17-09-24 22:02,Ahmedabad,Hyper,Home Care,PepsiCo,Omnichannel,Card,1,144.6787398,209.4534637,209.4534637,144.6787398,64.77472396,0.309255922,59,61,4,52,F,0
43027430,29-07-24 19:12,Kolkata,Express,Personal Care,PepsiCo,Offline,UPI,1,48.2062684,57.5172952,57.5172952,48.2062684,9.311026799,0.161882209,248,59,14,,M,0
62757563,15-08-24 23:23,Chennai,Express,Vegetables,Britannia,Online,Wallet,2,88.08590914,100.312715,200.6254299,176.1718183,24.45361166,0.1218869,68,30,6,46,M,1
43071150,06-02-24 10:26,Delhi,Hyper,Beverages,HUL,Online,UPI,1,60.48263049,63.75187278,63.75187278,60.48263049,3.269242292,0.051280726,218,30,9,25,M,0
17666393,22-09-24 12:37,Bengaluru,Hyper,Fruits,HUL,Online,UPI,3,112.34714,148.7625442,446.2876327,337.04142,109.2462128,0.244788797,470,56,3,61,F,0
42440948,05-09-24 17:59,Chennai,Hyper,Beverages,PepsiCo,Offline,Cash,2,27.16065153,39.04891496,78.09782991,54.32130306,23.77652685,0.304445423,300,24,6,,M,0
72703224,22-02-24 8:52,Bengaluru,Hyper,Dairy,Britannia,Omnichannel,Card,4,79.66844813,102.432673,409.730692,318.6737925,91.05689951,0.222235974,305,46,10,,F,0
51632030,18-08-24 19:35,Mumbai,Super,Vegetables,Tata,Omnichannel,Wallet,2,167.6327878,190.2622427,380.5244854,335.2655757,45.25890967,0.118938232,155,39,12,57,F,1
53883281,20-05-24 10:45,Bengaluru,Super,Home Care,Tata,Online,Wallet,2,43.78097141,58.13767721,116.2753544,87.56194282,28.7134116,0.24694323,351,25,14,62,F,0
26204261,04-07-24 21:07,Pune,Hyper,Fruits,Britannia,Online,Wallet,2,59.19836747,73.38086547,146.7617309,118.3967349,28.364996,0.193272427,141,39,3,,M,0
66750583,24-10-24 3:39,Ahmedabad,Super,Vegetables,ITC,Offline,Card,5,136.0338958,191.0874623,955.4373115,680.1694788,275.2678327,0.288106639,163,39,5,,M,0
52953420,27-04-24 13:36,Chennai,Super,Home Care,HUL,Online,Cash,1,125.3193679,144.9054046,144.9054046,125.3193679,19.58603668,0.135164294,87,64,5,25,M,1
12843149,30-11-24 14:52,Ahmedabad,Hyper,Dairy,Amul,Offline,Cash,3,170.6638023,226.2088676,678.6266027,511.9914068,166.6351959,0.245547692,263,40,14,60,F,0
69662952,01-06-24 3:33,Ahmedabad,Super,Fruits,Britannia,Omnichannel,Wallet,4,34.52742118,38.38358421,153.5343368,138.1096847,15.42465213,0.10046386,163,21,4,,M,0
43689490,06-07-24 6:43,Bengaluru,Super,Beverages,Amul,Omnichannel,Card,3,156.4372914,213.214664,639.643992,469.3118743,170.3321178,0.266292062,257,23,3,,M,0
18575048,11-01-24 12:49,Chennai,Super,Personal Care,Tata,Online,Card,5,160.4989337,199.7947131,998.9735657,802.4946685,196.4788972,0.196680777,120,22,11,,M,0
45968044,14-02-24 13:15,Pune,Super,Personal Care,Parle,Omnichannel,Cash,2,93.55674104,105.4498007,210.8996014,187.1134821,23.78611932,0.112784089,79,40,7,,F,1
55848276,12-04-24 19:44,Chennai,Hyper,Dairy,HUL,Offline,Wallet,3,110.4043078,153.3926541,460.1779622,331.2129235,128.9650387,0.280250358,441,60,8,,M,0
62002131,23-12-24 3:49,Hyderabad,Hyper,Snacks,Nestle,Offline,UPI,2,75.66202197,82.10681276,164.2136255,151.3240439,12.88958158,0.078492765,479,38,7,,M,0
60828788,04-04-24 20:41,Chennai,Super,Vegetables,PepsiCo,Online,Card,1,36.94144636,53.01881508,53.01881508,36.94144636,16.07736872,0.303238929,168,33,7,,M,1
91168832,24-05-24 4:27,Ahmedabad,Express,Dairy,Britannia,Online,Cash,4,184.9893994,242.2706601,969.0826403,739.9575978,229.1250425,0.236434988,324,66,7,,F,0
53539804,07-11-24 17:08,Bengaluru,Hyper,Dairy,Amul,Omnichannel,Card,1,33.34802708,46.48745203,46.48745203,33.34802708,13.13942495,0.28264455,270,79,8,,O,1
74505239,26-04-24 10:23,Delhi,Hyper,Dairy,Tata,Omnichannel,Card,1,85.52433686,97.88278114,97.88278114,85.52433686,12.35844428,0.126257592,295,43,7,25,F,0
71705455,23-10-24 17:11,Delhi,Super,Home Care,PepsiCo,Online,UPI,2,97.4470087,105.6053254,211.2106507,194.8940174,16.31663334,0.077252891,190,39,5,55,M,0
82549338,13-02-24 19:07,Mumbai,Hyper,Dairy,PepsiCo,Online,Card,1,20.43772715,23.19878871,23.19878871,20.43772715,2.761061564,0.119017488,429,59,7,48,F,0
90473841,18-02-24 14:37,Hyderabad,Hyper,Dairy,HUL,Online,Cash,3,21.22802433,25.42731549,76.28194646,63.68407299,12.59787347,0.16514882,70,55,11,39,M,1
78285619,05-01-24 14:38,Hyderabad,Hyper,Snacks,Parle,Offline,UPI,1,42.6404571,56.50778606,56.50778606,42.6404571,13.86732896,0.245405632,288,29,10,,F,0
98675288,15-02-24 13:53,Delhi,Super,Personal Care,Nestle,Offline,Card,5,166.27736,203.7837528,1018.918764,831.3868,187.5319642,0.184049966,191,74,13,53,F,0
27604762,08-08-24 8:11,Hyderabad,Hyper,Home Care,Britannia,Online,Wallet,2,104.1014495,126.096453,252.1929059,208.2028989,43.990007,0.174429994,263,72,13,61,M,0
76244752,03-02-24 3:23,Bengaluru,Super,Fruits,Amul,Omnichannel,Wallet,1,67.1928944,75.56843631,75.56843631,67.1928944,8.375541909,0.110833866,368,55,3,,M,1
56213695,11-08-24 12:54,Mumbai,Hyper,Personal Care,PepsiCo,Online,Card,1,157.8519417,228.8083096,228.8083096,157.8519417,70.95636792,0.310112723,221,46,7,62,F,1
37135832,06-08-24 16:15,Mumbai,Super,Fruits,Tata,Online,Cash,5,164.4405762,200.1212891,1000.606445,822.2028809,178.4035645,0.178295438,285,25,10,,F,1
76150845,26-03-24 11:57,Hyderabad,Express,Home Care,Tata,Online,Cash,3,49.5985434,58.9984095,176.9952285,148.7956302,28.19959828,0.159324059,401,31,9,,O,1
97822385,14-01-24 13:34,Delhi,Express,Grocery,Tata,Offline,UPI,2,103.4003592,121.6485847,243.2971694,206.8007183,36.49645108,0.150007709,496,61,4,,F,0
58224663,29-02-24 3:00,Pune,Super,Snacks,ITC,Omnichannel,UPI,5,19.82110839,21.50032816,107.5016408,99.10554196,8.396098827,0.078102053,290,61,3,57,M,1
79515804,22-02-24 5:38,Hyderabad,Express,Fruits,Amul,Omnichannel,Card,4,128.05373,154.575186,618.3007441,512.21492,106.0858241,0.171576413,103,72,10,58,M,1
95449413,11-07-24 17:21,Chennai,Super,Snacks,Tata,Online,Wallet,4,180.3679832,197.2956619,789.1826475,721.4719328,67.71071465,0.085798535,165,49,14,50,M,0
12254152,05-12-24 19:23,Hyderabad,Super,Grocery,Nestle,Offline,UPI,1,48.62640452,58.79942854,58.79942854,48.62640452,10.17302403,0.173012294,394,48,12,56,M,0
56628256,07-06-24 22:10,Hyderabad,Express,Home Care,HUL,Omnichannel,Wallet,2,142.4903374,170.1497028,340.2994056,284.9806749,55.31873069,0.162558999,229,50,12,,F,0
99039812,19-08-24 7:39,Kolkata,Super,Personal Care,ITC,Omnichannel,Cash,3,138.7472665,191.620088,574.8602639,416.2417996,158.6184644,0.275925254,154,45,4,,M,0
59306092,20-04-24 20:00,Hyderabad,Super,Beverages,Tata,Online,Wallet,2,27.14949725,39.32598007,78.65196014,54.29899451,24.35296563,0.309629481,209,43,8,,F,0
23954357,03-02-24 11:50,Kolkata,Express,Vegetables,Tata,Online,UPI,5,55.98326209,75.53698407,377.6849204,279.9163104,97.76860993,0.25886289,186,32,14,19,F,0
20786009,20-03-24 15:43,Hyderabad,Super,Home Care,Parle,Offline,UPI,4,20.18957898,28.46703654,113.8681462,80.75831591,33.10983027,0.29077342,206,26,6,27,M,0
37481259,23-06-24 21:59,Ahmedabad,Hyper,Fruits,Amul,Offline,Cash,2,12.47032481,18.07981372,36.15962743,24.94064963,11.2189778,0.310262539,326,53,14,,M,0
17120733,09-11-24 15:32,Pune,Super,Fruits,HUL,Online,Cash,4,70.90524147,92.37311081,369.4924432,283.6209659,85.87147737,0.23240388,260,67,9,20,F,1
24744506,31-03-24 17:15,Bengaluru,Hyper,Personal Care,Tata,Offline,Cash,2,41.44897532,54.893112,109.786224,82.89795065,26.88827335,0.244914821,82,75,8,,M,0
15297308,25-12-24 2:20,Chennai,Express,Fruits,Britannia,Online,Card,1,102.2441024,115.0681095,115.0681095,102.2441024,12.8240071,0.1114471,140,57,8,50,F,0
45791642,21-08-24 4:05,Bengaluru,Express,Vegetables,Nestle,Omnichannel,UPI,1,170.3181649,199.8212807,199.8212807,170.3181649,29.50311576,0.147647516,58,66,11,28,M,0
23468102,09-05-24 18:54,Kolkata,Express,Beverages,ITC,Offline,Cash,2,108.5106682,146.976904,293.953808,217.0213364,76.93247165,0.261716193,339,50,6,,M,0
24833379,15-08-24 4:13,Ahmedabad,Hyper,Beverages,PepsiCo,Online,UPI,4,165.3488188,216.1010966,864.4043863,661.3952752,203.009111,0.234854328,171,41,6,,F,1
70471205,11-09-24 19:38,Bengaluru,Express,Beverages,Britannia,Offline,Wallet,3,187.0317373,228.1204995,684.3614985,561.095212,123.2662865,0.180118675,124,78,11,,M,1
20266566,07-09-24 8:39,Mumbai,Super,Fruits,PepsiCo,Offline,Wallet,1,119.6474825,158.3450627,158.3450627,119.6474825,38.69758017,0.244387665,172,23,14,28,M,0
26028471,11-11-24 22:12,Kolkata,Hyper,Home Care,ITC,Omnichannel,UPI,4,68.84243933,97.53431704,390.1372681,275.3697573,114.7675108,0.294172129,294,27,13,56,M,0
52589602,29-08-24 14:30,Ahmedabad,Super,Fruits,ITC,Online,Card,4,186.9238066,201.612248,806.4489922,747.6952266,58.75376557,0.072854906,257,46,5,54,F,0
19724288,10-01-24 19:57,Bengaluru,Super,Home Care,HUL,Omnichannel,Wallet,1,133.1220294,183.9128717,183.9128717,133.1220294,50.7908423,0.276167958,278,21,8,20,M,0
11490964,17-05-24 16:49,Kolkata,Super,Beverages,HUL,Online,Wallet,3,127.8385974,144.0641765,432.1925294,383.5157922,48.67673718,0.112627438,199,51,10,60,M,0
65151547,27-11-24 10:39,Hyderabad,Super,Grocery,Parle,Online,Cash,5,179.4001245,189.1133542,945.566771,897.0006223,48.56614871,0.051361945,52,71,10,46,M,0
80006146,16-03-24 14:09,Delhi,Express,Snacks,Amul,Offline,UPI,1,76.49117957,99.55162146,99.55162146,76.49117957,23.06044189,0.231643057,75,55,13,47,M,0
87251169,01-07-24 4:33,Delhi,Express,Beverages,Amul,Offline,Cash,5,84.82617505,102.7847594,513.9237968,424.1308752,89.79292155,0.174720303,411,23,9,35,M,0
11010587,01-07-24 14:05,Hyderabad,Express,Fruits,Parle,Online,Card,1,76.08675597,92.6724166,92.6724166,76.08675597,16.58566063,0.178970844,263,40,7,,O,1
12971307,22-07-24 5:07,Ahmedabad,Hyper,Dairy,Tata,Offline,Card,1,170.1132747,190.3482467,190.3482467,170.1132747,20.23497193,0.106305008,409,67,10,38,F,1
16598073,13-11-24 4:08,Delhi,Express,Fruits,Britannia,Offline,Cash,2,83.26774595,102.2254828,204.4509657,166.5354919,37.91547377,0.185450206,293,37,11,44,F,0
55553144,16-07-24 1:17,Bengaluru,Super,Beverages,Amul,Omnichannel,Cash,5,117.9493045,170.1169963,850.5849816,589.7465227,260.8384589,0.306657729,490,20,5,,M,0
79304095,01-01-24 4:23,Hyderabad,Super,Fruits,HUL,Omnichannel,Card,3,25.9023598,36.84196216,110.5258865,77.7070794,32.81880707,0.296933217,315,67,12,36,M,0
27252471,29-03-24 16:02,Bengaluru,Hyper,Beverages,ITC,Omnichannel,Card,4,126.4502305,154.7176622,618.8706486,505.800922,113.0697266,0.182703327,186,58,5,,M,0
89376009,18-08-24 7:46,Pune,Express,Beverages,ITC,Online,Cash,1,182.4309963,229.1324201,229.1324201,182.4309963,46.70142378,0.20381849,456,71,13,29,M,0
92296021,12-10-24 12:26,Ahmedabad,Hyper,Personal Care,Nestle,Omnichannel,Card,3,127.7706735,170.6325361,511.8976083,383.3120204,128.5855879,0.251193961,115,66,4,,O,1
85277944,24-08-24 1:07,Hyderabad,Hyper,Dairy,Amul,Omnichannel,UPI,4,125.0170264,178.5474542,714.1898166,500.0681058,214.1217108,0.299810647,169,60,11,21,M,0
37987516,24-09-24 7:17,Delhi,Express,Dairy,Parle,Offline,Card,1,69.639294,99.25103603,99.25103603,69.639294,29.61174203,0.298351969,85,42,14,40,M,0
68252182,28-03-24 21:02,Chennai,Express,Personal Care,Amul,Offline,Card,2,80.91250418,102.901857,205.803714,161.8250084,43.9787056,0.213692478,469,51,4,62,M,0
93274370,04-02-24 23:08,Pune,Super,Fruits,ITC,Omnichannel,UPI,5,153.7292605,207.516179,1037.580895,768.6463023,268.9345926,0.259193856,79,41,6,,O,1
49126205,12-12-24 4:39,Delhi,Super,Beverages,Amul,Online,Cash,3,181.0823109,232.8884301,698.6652902,543.2469326,155.4183576,0.222450378,98,54,11,,F,0
53822983,24-07-24 10:03,Delhi,Hyper,Beverages,Nestle,Online,UPI,2,25.64423909,32.5352696,65.07053919,51.28847818,13.78206101,0.211801857,422,41,4,61,M,0
83603843,26-09-24 12:57,Ahmedabad,Hyper,Dairy,ITC,Online,UPI,3,139.1076283,159.5869783,478.7609348,417.3228849,61.43804987,0.128327199,436,24,3,33,M,0
89826577,15-12-24 7:33,Hyderabad,Super,Snacks,Parle,Online,Card,5,31.42473176,34.26622757,171.3311378,157.1236588,14.20747905,0.082924092,173,42,6,55,M,0
54342264,07-03-24 15:02,Hyderabad,Super,Vegetables,PepsiCo,Online,UPI,1,158.8303188,227.66085,227.66085,158.8303188,68.83053124,0.302338023,309,39,12,59,M,0
97192199,13-11-24 23:21,Chennai,Express,Fruits,HUL,Offline,Card,4,195.1705851,207.385199,829.5407959,780.6823405,48.8584554,0.058898195,256,59,8,34,M,0
95130342,13-05-24 16:46,Mumbai,Super,Vegetables,ITC,Online,Wallet,4,193.4254963,210.17814,840.7125598,773.7019853,67.01057457,0.079706879,292,60,11,23,M,0
65724948,16-08-24 10:55,Kolkata,Super,Home Care,PepsiCo,Online,Cash,2,88.23655426,110.0370529,220.0741057,176.4731085,43.60099718,0.198119615,460,44,6,,M,0
42304123,21-05-24 3:14,Kolkata,Express,Grocery,ITC,Offline,Wallet,1,197.6588142,224.1849787,224.1849787,197.6588142,26.52616451,0.118322667,472,67,4,,M,0
90079843,13-03-24 12:33,Hyderabad,Hyper,Vegetables,PepsiCo,Offline,Wallet,4,92.25203643,108.1509567,432.6038267,369.0081457,63.59568095,0.147006746,331,50,6,39,F,0
74932058,16-11-24 23:55,Chennai,Super,Grocery,Nestle,Online,Wallet,3,189.299255,269.029757,807.089271,567.897765,239.191506,0.296363134,299,65,8,22,M,0
41539084,06-05-24 17:40,Kolkata,Hyper,Snacks,Parle,Online,Card,5,111.7356796,138.6434127,693.2170637,558.6783978,134.5386659,0.194078699,250,39,9,,F,0
17975907,10-01-24 1:08,Bengaluru,Hyper,Dairy,Britannia,Offline,Cash,2,24.51210237,31.03355678,62.06711356,49.02420474,13.04290882,0.210142023,114,54,4,,F,0
64878877,24-02-24 21:08,Kolkata,Express,Vegetables,HUL,Online,Wallet,5,132.682726,146.2890417,731.4452085,663.4136298,68.03157865,0.093009808,371,60,14,,F,0
24586909,16-12-24 22:41,Pune,Hyper,Home Care,ITC,Online,Wallet,3,46.91023268,63.08792662,189.2637799,140.730698,48.53308183,0.256430902,345,43,7,27,F,0
39288601,27-10-24 0:07,Chennai,Super,Grocery,Amul,Online,UPI,5,161.4357765,210.4234677,1052.117339,807.1788824,244.9384563,0.232805265,257,71,8,,F,1
57665252,30-08-24 13:42,Kolkata,Super,Personal Care,HUL,Omnichannel,Cash,4,196.0395391,258.0045303,1032.018121,784.1581563,247.8599649,0.240170167,103,57,13,,M,0
85941466,11-10-24 5:10,Hyderabad,Hyper,Dairy,Parle,Online,Wallet,2,169.0258152,229.938034,459.876068,338.0516304,121.8244376,0.264907104,285,44,12,,M,0
33338410,24-08-24 18:10,Delhi,Super,Dairy,Britannia,Offline,Cash,3,101.0366856,121.0051149,363.0153448,303.1100567,59.90528808,0.165021366,481,47,12,40,M,1
82097627,28-11-24 6:45,Ahmedabad,Hyper,Beverages,ITC,Offline,Card,5,155.6904399,181.7956239,908.9781193,778.4521995,130.5259198,0.143596328,63,27,10,38,M,1
15306238,06-02-24 9:01,Pune,Express,Fruits,HUL,Omnichannel,UPI,5,166.490138,185.9596589,929.7982946,832.4506898,97.34760477,0.104697551,409,48,9,26,M,1
71177195,24-01-24 3:20,Ahmedabad,Super,Snacks,Tata,Offline,Card,2,128.3954716,141.604361,283.2087221,256.7909432,26.41777888,0.093280245,113,65,10,,F,0
32292018,10-09-24 15:02,Kolkata,Express,Home Care,Tata,Omnichannel,UPI,5,52.28467235,64.68413293,323.4206647,261.4233618,61.99730289,0.19169246,227,57,13,50,F,1
68155238,18-12-24 2:54,Ahmedabad,Super,Snacks,Parle,Online,UPI,3,161.2104953,186.1956071,558.5868214,483.631486,74.95533549,0.13418744,293,73,11,63,nan,1
34379741,31-07-24 4:28,Hyderabad,Super,Dairy,Nestle,Omnichannel,Card,4,62.67730304,74.05290489,296.2116196,250.7092122,45.50240742,0.153614526,82,65,9,,M,0
51368194,18-12-24 17:55,Ahmedabad,Super,Grocery,PepsiCo,Omnichannel,UPI,4,143.9304646,188.2351721,752.9406884,575.7218584,177.21883,0.235368911,397,34,11,,F,1
66083714,26-05-24 8:02,Ahmedabad,Hyper,Home Care,Nestle,Offline,Cash,3,90.23852863,96.97212063,290.9163619,270.7155859,20.20077602,0.069438432,361,74,13,,O,0
16122730,03-09-24 3:50,Chennai,Express,Home Care,ITC,Online,Wallet,4,168.6804091,198.3984969,793.5939876,674.7216363,118.8723513,0.149789884,335,73,13,,F,0
24956073,04-07-24 19:32,Bengaluru,Hyper,Personal Care,Parle,Omnichannel,Cash,5,49.55734389,61.27638909,306.3819454,247.7867195,58.59522596,0.191248952,181,23,12,,M,1
88140398,17-11-24 20:07,Chennai,Hyper,Grocery,PepsiCo,Offline,Wallet,2,76.68028498,95.21574172,190.4314834,153.36057,37.07091349,0.194667987,443,38,13,63,M,0
93551966,24-08-24 5:50,Kolkata,Hyper,Personal Care,Britannia,Offline,Wallet,5,144.9000078,178.9325519,894.6627594,724.5000388,170.1627206,0.190197612,340,60,12,54,M,0
57727220,09-06-24 0:43,Hyderabad,Hyper,Personal Care,ITC,Omnichannel,Card,3,23.74255767,31.25497757,93.76493271,71.227673,22.53725971,0.240359152,160,42,10,36,M,0
35828687,30-03-24 7:21,Bengaluru,Super,Personal Care,HUL,Online,UPI,2,109.6097933,132.7231501,265.4463002,219.2195866,46.22671362,0.174147139,485,75,12,,M,0
34952734,24-04-24 9:25,Ahmedabad,Hyper,Personal Care,Britannia,Omnichannel,Card,2,182.4597311,198.5301318,397.0602636,364.9194622,32.14080139,0.08094691,92,61,9,30,F,0
96723980,28-01-24 7:03,Ahmedabad,Super,Fruits,Nestle,Offline,Cash,2,109.8077818,116.8720067,233.7440133,219.6155637,14.12844966,0.060444113,94,51,11,22,F,0
77948241,26-02-24 8:16,Ahmedabad,Hyper,Beverages,Nestle,Offline,Cash,1,117.8489467,158.2317912,158.2317912,117.8489467,40.38284457,0.255213218,50,61,10,42,F,0
48118327,04-07-24 17:49,Hyderabad,Super,Snacks,Parle,Online,UPI,2,37.41006812,41.71327554,83.42655109,74.82013624,8.606414847,0.10316158,70,52,4,53,F,1
51050969,12-01-24 12:38,Kolkata,Hyper,Dairy,Nestle,Omnichannel,Wallet,2,36.94318969,47.90489856,95.80979712,73.88637938,21.92341774,0.228822296,65,57,12,,M,0
75901176,21-06-24 0:47,Ahmedabad,Hyper,Home Care,HUL,Online,Cash,5,143.105081,199.6409117,998.2045584,715.525405,282.6791534,0.2831876,216,46,11,,F,0
49494148,16-01-24 7:53,Pune,Express,Personal Care,Amul,Online,UPI,1,97.19865808,114.3282517,114.3282517,97.19865808,17.12959359,0.149828178,364,38,6,,M,0
71045132,29-02-24 3:00,Pune,Super,Personal Care,HUL,Omnichannel,Cash,1,31.66159896,40.82962282,40.82962282,31.66159896,9.168023855,0.224543437,393,25,12,37,F,0
79132003,09-09-24 10:08,Ahmedabad,Super,Snacks,HUL,Offline,Cash,5,49.99087848,71.62468045,358.1234022,249.9543924,108.1690099,0.302043958,94,52,11,,M,0
35294820,11-01-24 12:38,Pune,Express,Fruits,ITC,Online,Card,4,72.13961661,99.03223832,396.1289533,288.5584664,107.5704868,0.271554215,152,44,14,,M,0
77643784,02-05-24 20:23,Chennai,Hyper,Grocery,Parle,Online,Card,2,17.10996013,23.73624754,47.47249507,34.21992027,13.2525748,0.279163225,240,35,3,35,M,0
49922368,10-03-24 11:54,Mumbai,Hyper,Personal Care,Nestle,Offline,Cash,4,37.87233493,41.76728592,167.0691437,151.4893397,15.57980396,0.093253629,66,44,13,,M,1
98078091,20-01-24 17:34,Ahmedabad,Express,Vegetables,Tata,Online,Cash,3,169.5866321,215.5934838,646.7804514,508.7598962,138.0205552,0.2133963,229,70,8,,F,0
30635876,16-03-24 23:50,Kolkata,Super,Vegetables,HUL,Online,Wallet,5,112.0160338,161.1423006,805.7115028,560.0801692,245.6313335,0.304862637,142,43,12,47,M,0
45982276,10-02-24 22:53,Hyderabad,Super,Dairy,Britannia,Omnichannel,Cash,5,90.08873517,120.0426424,600.213212,450.4436758,149.7695362,0.249527223,293,77,14,,nan,1
89611146,30-01-24 9:42,Ahmedabad,Hyper,Grocery,Tata,Offline,UPI,1,120.8540627,155.0711053,155.0711053,120.8540627,34.21704256,0.22065389,319,61,12,54,O,0
60566333,30-08-24 19:53,Chennai,Express,Grocery,Tata,Online,Wallet,5,42.8620907,52.95557521,264.777876,214.3104535,50.46742252,0.190602868,441,62,8,,M,0
89769486,15-02-24 14:26,Delhi,Express,Beverages,HUL,Online,Card,5,138.8412625,151.8941148,759.4705741,694.2063126,65.26426152,0.085933891,495,62,13,54,O,0
20073350,08-12-24 14:51,Ahmedabad,Super,Personal Care,HUL,Offline,Cash,3,182.282608,210.3103298,630.9309894,546.8478241,84.08316531,0.133268403,274,67,11,,nan,0
42380624,26-06-24 14:48,Kolkata,Hyper,Beverages,Amul,Online,Card,2,64.26610605,88.35280994,176.7056199,128.5322121,48.17340776,0.272619557,311,32,4,,F,0
92775456,28-05-24 21:53,Bengaluru,Hyper,Dairy,Amul,Online,Wallet,1,40.42402537,52.25998326,52.25998326,40.42402537,11.83595789,0.226482237,241,40,4,43,F,1
46780858,15-11-24 15:53,Hyderabad,Super,Personal Care,ITC,Online,UPI,3,191.222865,245.1163078,735.3489235,573.668595,161.6803285,0.219868859,266,59,11,48,F,0
37035944,10-10-24 20:17,Delhi,Super,Beverages,Parle,Online,Card,3,141.7714126,198.1683055,594.5049165,425.3142379,169.1906786,0.284590882,68,37,9,22,M,0
37247267,02-06-24 11:13,Delhi,Hyper,Grocery,Britannia,Offline,UPI,4,196.1762426,243.515954,974.0638158,784.7049703,189.3588456,0.194400862,225,79,11,57,F,0
91981022,21-12-24 8:35,Kolkata,Express,Vegetables,ITC,Omnichannel,Card,5,147.3902161,155.4252998,777.1264992,736.9510803,40.17541885,0.051697399,431,64,14,,M,0
36911331,12-07-24 16:46,Ahmedabad,Super,Vegetables,Nestle,Online,Card,1,159.2005749,174.947712,174.947712,159.2005749,15.74713713,0.090010535,231,44,10,23,M,0
